fproceso,subdepto,qfabrica,pares,vcestil,requiere,meta,ndepto
07/04/2017,"MONTADO",3,19,"18312",T,1000,"MONTADO3"
07/04/2017,"MONTADO",3,10,"40071",T,1000,"MONTADO3"
07/04/2017,"MONTADO",3,145,"40074",T,1000,"MONTADO3"
07/04/2017,"MONTADO",3,48,"40801",T,1000,"MONTADO3"
07/04/2017,"MONTADO",3,29,"40802",T,1000,"MONTADO3"
07/04/2017,"MONTADO",3,65,"40803",T,1000,"MONTADO3"
07/04/2017,"MONTADO",3,83,"50011",T,1000,"MONTADO3"
07/04/2017,"MONTADO",3,26,"50013",T,1000,"MONTADO3"
08/04/2017,"MONTADO",3,78,"10552",T,1000,"MONTADO3"
08/04/2017,"MONTADO",3,122,"10673",T,1000,"MONTADO3"
08/04/2017,"MONTADO",3,111,"11123",T,1000,"MONTADO3"
08/04/2017,"MONTADO",3,20,"11571",T,1000,"MONTADO3"
08/04/2017,"MONTADO",3,12,"40801",T,1000,"MONTADO3"
08/04/2017,"MONTADO",3,8,"40803",T,1000,"MONTADO3"
17/04/2017,"MONTADO",3,23,"10552",T,1000,"MONTADO3"
17/04/2017,"MONTADO",3,28,"10673",T,1000,"MONTADO3"
17/04/2017,"MONTADO",3,5,"11123",T,1000,"MONTADO3"
17/04/2017,"MONTADO",3,176,"18312",T,1000,"MONTADO3"
17/04/2017,"MONTADO",3,10,"40071",T,1000,"MONTADO3"
17/04/2017,"MONTADO",3,16,"40074",T,1000,"MONTADO3"
17/04/2017,"MONTADO",3,50,"40802",T,1000,"MONTADO3"
17/04/2017,"MONTADO",3,7,"40803",T,1000,"MONTADO3"
17/04/2017,"MONTADO",3,238,"554",T,1000,"MONTADO3"
17/04/2017,"MONTADO",3,290,"6686",T,1000,"MONTADO3"
18/04/2017,"MONTADO",3,17,"10432",T,1000,"MONTADO3"
18/04/2017,"MONTADO",3,20,"10552",T,1000,"MONTADO3"
18/04/2017,"MONTADO",3,12,"10673",T,1000,"MONTADO3"
18/04/2017,"MONTADO",3,40,"13904",T,1000,"MONTADO3"
18/04/2017,"MONTADO",3,289,"18312",T,1000,"MONTADO3"
18/04/2017,"MONTADO",3,110,"18318",T,1000,"MONTADO3"
18/04/2017,"MONTADO",3,9,"40074",T,1000,"MONTADO3"
18/04/2017,"MONTADO",3,8,"40801",T,1000,"MONTADO3"
18/04/2017,"MONTADO",3,6,"554",T,1000,"MONTADO3"
19/04/2017,"MONTADO",3,200,"10300",T,1000,"MONTADO3"
19/04/2017,"MONTADO",3,13,"18312",T,1000,"MONTADO3"
19/04/2017,"MONTADO",3,283,"18320",T,1000,"MONTADO3"
19/04/2017,"MONTADO",3,6,"554",T,1000,"MONTADO3"
19/04/2017,"MONTADO",3,33,"6686",T,1000,"MONTADO3"
20/04/2017,"MONTADO",3,197,"10303",T,1000,"MONTADO3"
20/04/2017,"MONTADO",3,80,"18312",T,1000,"MONTADO3"
20/04/2017,"MONTADO",3,67,"18318",T,1000,"MONTADO3"
20/04/2017,"MONTADO",3,116,"18320",T,1000,"MONTADO3"
20/04/2017,"MONTADO",3,244,"554",T,1000,"MONTADO3"
21/04/2017,"MONTADO",3,3,"10303",T,1000,"MONTADO3"
21/04/2017,"MONTADO",3,610,"18312",T,1000,"MONTADO3"
21/04/2017,"MONTADO",3,40,"550",T,1000,"MONTADO3"
21/04/2017,"MONTADO",3,6,"554",T,1000,"MONTADO3"
22/04/2017,"MONTADO",3,56,"13904",T,500,"MONTADO3"
22/04/2017,"MONTADO",3,133,"13906",T,500,"MONTADO3"
22/04/2017,"MONTADO",3,120,"60251",T,500,"MONTADO3"
24/04/2017,"MONTADO",3,110,"10303",T,1000,"MONTADO3"
24/04/2017,"MONTADO",3,13,"40803",T,1000,"MONTADO3"
24/04/2017,"MONTADO",3,81,"550",T,1000,"MONTADO3"
24/04/2017,"MONTADO",3,210,"60251",T,1000,"MONTADO3"
25/04/2017,"MONTADO",3,5,"13904",T,1000,"MONTADO3"
25/04/2017,"MONTADO",3,62,"13906",T,1000,"MONTADO3"
25/04/2017,"MONTADO",3,102,"18312",T,1000,"MONTADO3"
25/04/2017,"MONTADO",3,180,"18320",T,1000,"MONTADO3"
25/04/2017,"MONTADO",3,121,"550",T,1000,"MONTADO3"
25/04/2017,"MONTADO",3,20,"60251",T,1000,"MONTADO3"
26/04/2017,"MONTADO",3,65,"10303",T,1000,"MONTADO3"
26/04/2017,"MONTADO",3,6,"13904",T,1000,"MONTADO3"
26/04/2017,"MONTADO",3,4,"13906",T,1000,"MONTADO3"
26/04/2017,"MONTADO",3,645,"18312",T,1000,"MONTADO3"
26/04/2017,"MONTADO",3,214,"18320",T,1000,"MONTADO3"
26/04/2017,"MONTADO",3,77,"60251",T,1000,"MONTADO3"
27/04/2017,"MONTADO",3,25,"10303",T,1000,"MONTADO3"
27/04/2017,"MONTADO",3,614,"10673",T,1000,"MONTADO3"
27/04/2017,"MONTADO",3,92,"10693",T,1000,"MONTADO3"
27/04/2017,"MONTADO",3,41,"18312",T,1000,"MONTADO3"
27/04/2017,"MONTADO",3,38,"550",T,1000,"MONTADO3"
28/04/2017,"MONTADO",3,780,"10673",T,1000,"MONTADO3"
28/04/2017,"MONTADO",3,11,"18312",T,1000,"MONTADO3"
28/04/2017,"MONTADO",3,6,"18320",T,1000,"MONTADO3"
28/04/2017,"MONTADO",3,10,"60251",T,1000,"MONTADO3"
29/04/2017,"MONTADO",3,174,"10673",T,500,"MONTADO3"
29/04/2017,"MONTADO",3,182,"10693",T,500,"MONTADO3"
02/05/2017,"MONTADO",3,185,"10300",T,1000,"MONTADO3"
02/05/2017,"MONTADO",3,442,"10673",T,1000,"MONTADO3"
02/05/2017,"MONTADO",3,124,"10693",T,1000,"MONTADO3"
02/05/2017,"MONTADO",3,572,"18312",T,1000,"MONTADO3"
02/05/2017,"MONTADO",3,40,"6686",T,1000,"MONTADO3"
02/05/2017,"MONTADO",3,14,"75015",T,1000,"MONTADO3"
03/05/2017,"MONTADO",3,247,"10673",T,1000,"MONTADO3"
03/05/2017,"MONTADO",3,34,"10693",T,1000,"MONTADO3"
03/05/2017,"MONTADO",3,36,"10708",T,1000,"MONTADO3"
03/05/2017,"MONTADO",3,212,"18312",T,1000,"MONTADO3"
03/05/2017,"MONTADO",3,93,"18320",T,1000,"MONTADO3"
06/04/2017,"MONTADO",4,27,"10551",T,1000,"MONTADO4"
06/04/2017,"MONTADO",4,1004,"60254",T,1000,"MONTADO4"
07/04/2017,"MONTADO",4,6,"12982",T,1000,"MONTADO4"
07/04/2017,"MONTADO",4,830,"60254",T,1000,"MONTADO4"
07/04/2017,"MONTADO",4,100,"8043",T,1000,"MONTADO4"
07/04/2017,"MONTADO",4,21,"P5021",T,1000,"MONTADO4"
08/04/2017,"MONTADO",4,107,"30245",T,1000,"MONTADO4"
08/04/2017,"MONTADO",4,211,"35311",T,1000,"MONTADO4"
08/04/2017,"MONTADO",4,263,"60254",T,1000,"MONTADO4"
10/04/2017,"MONTADO",4,106,"60254",T,0,"MONTADO4"
17/04/2017,"MONTADO",4,170,"11974",T,1000,"MONTADO4"
17/04/2017,"MONTADO",4,43,"12161",T,1000,"MONTADO4"
17/04/2017,"MONTADO",4,270,"30245",T,1000,"MONTADO4"
17/04/2017,"MONTADO",4,41,"35311",T,1000,"MONTADO4"
17/04/2017,"MONTADO",4,48,"50011",T,1000,"MONTADO4"
17/04/2017,"MONTADO",4,200,"8043",T,1000,"MONTADO4"
18/04/2017,"MONTADO",4,6,"11974",T,1000,"MONTADO4"
18/04/2017,"MONTADO",4,24,"12982",T,1000,"MONTADO4"
18/04/2017,"MONTADO",4,63,"13275",T,1000,"MONTADO4"
18/04/2017,"MONTADO",4,25,"50011",T,1000,"MONTADO4"
18/04/2017,"MONTADO",4,200,"8043",T,1000,"MONTADO4"
18/04/2017,"MONTADO",4,110,"8060",T,1000,"MONTADO4"
18/04/2017,"MONTADO",4,1,"P5010",T,1000,"MONTADO4"
18/04/2017,"MONTADO",4,1,"P5012",T,1000,"MONTADO4"
18/04/2017,"MONTADO",4,21,"P5020",T,1000,"MONTADO4"
18/04/2017,"MONTADO",4,1,"P5024",T,1000,"MONTADO4"
18/04/2017,"MONTADO",4,5,"P5036",T,1000,"MONTADO4"
18/04/2017,"MONTADO",4,6,"P5038",T,1000,"MONTADO4"
18/04/2017,"MONTADO",4,28,"P5042",T,1000,"MONTADO4"
18/04/2017,"MONTADO",4,4,"P5078",T,1000,"MONTADO4"
18/04/2017,"MONTADO",4,4,"P5079",T,1000,"MONTADO4"
18/04/2017,"MONTADO",4,1,"P5083",T,1000,"MONTADO4"
18/04/2017,"MONTADO",4,2,"P5099",T,1000,"MONTADO4"
18/04/2017,"MONTADO",4,16,"P5100",T,1000,"MONTADO4"
18/04/2017,"MONTADO",4,60,"P5101",T,1000,"MONTADO4"
18/04/2017,"MONTADO",4,15,"P5102",T,1000,"MONTADO4"
18/04/2017,"MONTADO",4,1,"P5112",T,1000,"MONTADO4"
18/04/2017,"MONTADO",4,1,"P5117",T,1000,"MONTADO4"
18/04/2017,"MONTADO",4,1,"P5118",T,1000,"MONTADO4"
18/04/2017,"MONTADO",4,1,"P5122",T,1000,"MONTADO4"
18/04/2017,"MONTADO",4,1,"P5123",T,1000,"MONTADO4"
18/04/2017,"MONTADO",4,1,"P5125",T,1000,"MONTADO4"
18/04/2017,"MONTADO",4,2,"P5126",T,1000,"MONTADO4"
19/04/2017,"MONTADO",4,20,"10552",T,1000,"MONTADO4"
19/04/2017,"MONTADO",4,119,"11123",T,1000,"MONTADO4"
19/04/2017,"MONTADO",4,92,"11974",T,1000,"MONTADO4"
19/04/2017,"MONTADO",4,155,"30022",T,1000,"MONTADO4"
19/04/2017,"MONTADO",4,16,"30093",T,1000,"MONTADO4"
19/04/2017,"MONTADO",4,12,"50011",T,1000,"MONTADO4"
19/04/2017,"MONTADO",4,90,"8060",T,1000,"MONTADO4"
19/04/2017,"MONTADO",4,3,"P5010",T,1000,"MONTADO4"
19/04/2017,"MONTADO",4,5,"P5016",T,1000,"MONTADO4"
19/04/2017,"MONTADO",4,7,"P5020",T,1000,"MONTADO4"
19/04/2017,"MONTADO",4,48,"P5101",T,1000,"MONTADO4"
19/04/2017,"MONTADO",4,2,"P5126",T,1000,"MONTADO4"
19/04/2017,"MONTADO",4,1,"P5131",T,1000,"MONTADO4"
20/04/2017,"MONTADO",4,16,"10552",T,1000,"MONTADO4"
20/04/2017,"MONTADO",4,105,"10709",T,1000,"MONTADO4"
20/04/2017,"MONTADO",4,12,"11974",T,1000,"MONTADO4"
20/04/2017,"MONTADO",4,17,"12161",T,1000,"MONTADO4"
20/04/2017,"MONTADO",4,8,"30022",T,1000,"MONTADO4"
20/04/2017,"MONTADO",4,36,"30093",T,1000,"MONTADO4"
20/04/2017,"MONTADO",4,112,"30245",T,1000,"MONTADO4"
20/04/2017,"MONTADO",4,60,"40803",T,1000,"MONTADO4"
20/04/2017,"MONTADO",4,245,"60251",T,1000,"MONTADO4"
21/04/2017,"MONTADO",4,435,"10709",T,1000,"MONTADO4"
21/04/2017,"MONTADO",4,32,"11932",T,1000,"MONTADO4"
21/04/2017,"MONTADO",4,20,"30093",T,1000,"MONTADO4"
21/04/2017,"MONTADO",4,16,"60251",T,1000,"MONTADO4"
21/04/2017,"MONTADO",4,36,"90078",T,1000,"MONTADO4"
22/04/2017,"MONTADO",4,50,"10709",T,500,"MONTADO4"
22/04/2017,"MONTADO",4,30,"11077",T,500,"MONTADO4"
22/04/2017,"MONTADO",4,50,"11123",T,500,"MONTADO4"
22/04/2017,"MONTADO",4,96,"11932",T,500,"MONTADO4"
22/04/2017,"MONTADO",4,24,"11977",T,500,"MONTADO4"
22/04/2017,"MONTADO",4,52,"13584",T,500,"MONTADO4"
22/04/2017,"MONTADO",4,24,"60251",T,500,"MONTADO4"
22/04/2017,"MONTADO",4,64,"90084",T,500,"MONTADO4"
22/04/2017,"MONTADO",4,20,"95042",T,500,"MONTADO4"
24/04/2017,"MONTADO",4,25,"10552",T,1000,"MONTADO4"
24/04/2017,"MONTADO",4,8,"11077",T,1000,"MONTADO4"
24/04/2017,"MONTADO",4,24,"11123",T,1000,"MONTADO4"
24/04/2017,"MONTADO",4,4,"11932",T,1000,"MONTADO4"
24/04/2017,"MONTADO",4,20,"11977",T,1000,"MONTADO4"
24/04/2017,"MONTADO",4,9,"13584",T,1000,"MONTADO4"
24/04/2017,"MONTADO",4,265,"30022",T,1000,"MONTADO4"
24/04/2017,"MONTADO",4,53,"40071",T,1000,"MONTADO4"
24/04/2017,"MONTADO",4,68,"40074",T,1000,"MONTADO4"
24/04/2017,"MONTADO",4,102,"40801",T,1000,"MONTADO4"
24/04/2017,"MONTADO",4,16,"40802",T,1000,"MONTADO4"
24/04/2017,"MONTADO",4,18,"50011",T,1000,"MONTADO4"
24/04/2017,"MONTADO",4,8,"90084",T,1000,"MONTADO4"
24/04/2017,"MONTADO",4,82,"95042",T,1000,"MONTADO4"
25/04/2017,"MONTADO",4,24,"10552",T,1000,"MONTADO4"
25/04/2017,"MONTADO",4,10,"10709",T,1000,"MONTADO4"
25/04/2017,"MONTADO",4,7,"11077",T,1000,"MONTADO4"
25/04/2017,"MONTADO",4,55,"11123",T,1000,"MONTADO4"
25/04/2017,"MONTADO",4,4,"11932",T,1000,"MONTADO4"
25/04/2017,"MONTADO",4,27,"30022",T,1000,"MONTADO4"
25/04/2017,"MONTADO",4,6,"30245",T,1000,"MONTADO4"
25/04/2017,"MONTADO",4,21,"40071",T,1000,"MONTADO4"
25/04/2017,"MONTADO",4,12,"40074",T,1000,"MONTADO4"
25/04/2017,"MONTADO",4,15,"40801",T,1000,"MONTADO4"
25/04/2017,"MONTADO",4,16,"40802",T,1000,"MONTADO4"
25/04/2017,"MONTADO",4,5,"50011",T,1000,"MONTADO4"
25/04/2017,"MONTADO",4,137,"60251",T,1000,"MONTADO4"
25/04/2017,"MONTADO",4,371,"8043",T,1000,"MONTADO4"
25/04/2017,"MONTADO",4,40,"90081",T,1000,"MONTADO4"
25/04/2017,"MONTADO",4,34,"90083",T,1000,"MONTADO4"
25/04/2017,"MONTADO",4,6,"P5038",T,1000,"MONTADO4"
25/04/2017,"MONTADO",4,10,"P5101",T,1000,"MONTADO4"
26/04/2017,"MONTADO",4,16,"11977",T,1000,"MONTADO4"
26/04/2017,"MONTADO",4,1,"30022",T,1000,"MONTADO4"
26/04/2017,"MONTADO",4,252,"40074",T,1000,"MONTADO4"
26/04/2017,"MONTADO",4,16,"40801",T,1000,"MONTADO4"
26/04/2017,"MONTADO",4,315,"60251",T,1000,"MONTADO4"
26/04/2017,"MONTADO",4,170,"8060",T,1000,"MONTADO4"
26/04/2017,"MONTADO",4,20,"90081",T,1000,"MONTADO4"
26/04/2017,"MONTADO",4,6,"90083",T,1000,"MONTADO4"
26/04/2017,"MONTADO",4,6,"95042",T,1000,"MONTADO4"
27/04/2017,"MONTADO",4,40,"10554",T,1000,"MONTADO4"
27/04/2017,"MONTADO",4,12,"10709",T,1000,"MONTADO4"
27/04/2017,"MONTADO",4,22,"11123",T,1000,"MONTADO4"
27/04/2017,"MONTADO",4,48,"30021",T,1000,"MONTADO4"
27/04/2017,"MONTADO",4,88,"30022",T,1000,"MONTADO4"
27/04/2017,"MONTADO",4,584,"40074",T,1000,"MONTADO4"
27/04/2017,"MONTADO",4,4,"40802",T,1000,"MONTADO4"
27/04/2017,"MONTADO",4,16,"8043",T,1000,"MONTADO4"
27/04/2017,"MONTADO",4,30,"8060",T,1000,"MONTADO4"
27/04/2017,"MONTADO",4,8,"90083",T,1000,"MONTADO4"
28/04/2017,"MONTADO",4,537,"12647",T,1000,"MONTADO4"
28/04/2017,"MONTADO",4,5,"30022",T,1000,"MONTADO4"
28/04/2017,"MONTADO",4,79,"40074",T,1000,"MONTADO4"
28/04/2017,"MONTADO",4,5,"40801",T,1000,"MONTADO4"
28/04/2017,"MONTADO",4,20,"60251",T,1000,"MONTADO4"
28/04/2017,"MONTADO",4,50,"90081",T,1000,"MONTADO4"
28/04/2017,"MONTADO",4,8,"90083",T,1000,"MONTADO4"
29/04/2017,"MONTADO",4,309,"12647",T,500,"MONTADO4"
02/05/2017,"MONTADO",4,213,"10554",T,1000,"MONTADO4"
02/05/2017,"MONTADO",4,236,"11932",T,1000,"MONTADO4"
02/05/2017,"MONTADO",4,36,"11933",T,1000,"MONTADO4"
02/05/2017,"MONTADO",4,72,"12161",T,1000,"MONTADO4"
02/05/2017,"MONTADO",4,308,"12647",T,1000,"MONTADO4"
02/05/2017,"MONTADO",4,21,"30022",T,1000,"MONTADO4"
02/05/2017,"MONTADO",4,90,"40074",T,1000,"MONTADO4"
02/05/2017,"MONTADO",4,4,"40801",T,1000,"MONTADO4"
02/05/2017,"MONTADO",4,47,"60251",T,1000,"MONTADO4"
02/05/2017,"MONTADO",4,379,"8043",T,1000,"MONTADO4"
02/05/2017,"MONTADO",4,194,"8060",T,1000,"MONTADO4"
02/05/2017,"MONTADO",4,6,"90081",T,1000,"MONTADO4"
03/05/2017,"MONTADO",4,635,"10554",T,1000,"MONTADO4"
03/05/2017,"MONTADO",4,67,"11932",T,1000,"MONTADO4"
03/05/2017,"MONTADO",4,53,"12647",T,1000,"MONTADO4"
03/05/2017,"MONTADO",4,54,"30022",T,1000,"MONTADO4"
06/04/2017,"PISOS",1,12,"18312",T,2000,"ENSAMBLE1"
06/04/2017,"PISOS",1,241,"30245",T,2000,"ENSAMBLE1"
06/04/2017,"PISOS",1,20,"40071",T,2000,"ENSAMBLE1"
06/04/2017,"PISOS",1,39,"40074",T,2000,"ENSAMBLE1"
06/04/2017,"PISOS",1,68,"40801",T,2000,"ENSAMBLE1"
06/04/2017,"PISOS",1,93,"40803",T,2000,"ENSAMBLE1"
06/04/2017,"PISOS",1,40,"550",T,2000,"ENSAMBLE1"
06/04/2017,"PISOS",1,190,"554",T,2000,"ENSAMBLE1"
06/04/2017,"PISOS",1,1,"P5112",T,2000,"ENSAMBLE1"
06/04/2017,"PISOS",1,1,"P5123",T,2000,"ENSAMBLE1"
07/04/2017,"PISOS",1,157,"18312",T,2000,"ENSAMBLE1"
07/04/2017,"PISOS",1,72,"30093",T,2000,"ENSAMBLE1"
07/04/2017,"PISOS",1,36,"30245",T,2000,"ENSAMBLE1"
07/04/2017,"PISOS",1,479,"40074",T,2000,"ENSAMBLE1"
07/04/2017,"PISOS",1,60,"40803",T,2000,"ENSAMBLE1"
07/04/2017,"PISOS",1,60,"554",T,2000,"ENSAMBLE1"
07/04/2017,"PISOS",1,200,"8043",T,2000,"ENSAMBLE1"
07/04/2017,"PISOS",1,50,"P5101",T,2000,"ENSAMBLE1"
08/04/2017,"PISOS",1,28,"13904",T,1000,"ENSAMBLE1"
08/04/2017,"PISOS",1,184,"13906",T,1000,"ENSAMBLE1"
08/04/2017,"PISOS",1,321,"18312",T,1000,"ENSAMBLE1"
08/04/2017,"PISOS",1,190,"554",T,1000,"ENSAMBLE1"
09/04/2017,"PISOS",1,12,"13904",T,0,"ENSAMBLE1"
09/04/2017,"PISOS",1,15,"13906",T,0,"ENSAMBLE1"
09/04/2017,"PISOS",1,280,"18312",T,0,"ENSAMBLE1"
09/04/2017,"PISOS",1,60,"554",T,0,"ENSAMBLE1"
09/04/2017,"PISOS",1,190,"8043",T,0,"ENSAMBLE1"
17/04/2017,"PISOS",1,114,"10303",T,2000,"ENSAMBLE1"
17/04/2017,"PISOS",1,62,"11932",T,2000,"ENSAMBLE1"
17/04/2017,"PISOS",1,100,"1525",T,2000,"ENSAMBLE1"
17/04/2017,"PISOS",1,286,"18298",T,2000,"ENSAMBLE1"
17/04/2017,"PISOS",1,420,"18312",T,2000,"ENSAMBLE1"
17/04/2017,"PISOS",1,64,"30092",T,2000,"ENSAMBLE1"
17/04/2017,"PISOS",1,142,"40801",T,2000,"ENSAMBLE1"
17/04/2017,"PISOS",1,10,"8043",T,2000,"ENSAMBLE1"
17/04/2017,"PISOS",1,200,"8060",T,2000,"ENSAMBLE1"
18/04/2017,"PISOS",1,86,"10303",T,2000,"ENSAMBLE1"
18/04/2017,"PISOS",1,38,"11932",T,2000,"ENSAMBLE1"
18/04/2017,"PISOS",1,37,"12647",T,2000,"ENSAMBLE1"
18/04/2017,"PISOS",1,67,"13904",T,2000,"ENSAMBLE1"
18/04/2017,"PISOS",1,600,"1525",T,2000,"ENSAMBLE1"
18/04/2017,"PISOS",1,48,"30021",T,2000,"ENSAMBLE1"
18/04/2017,"PISOS",1,41,"30093",T,2000,"ENSAMBLE1"
18/04/2017,"PISOS",1,104,"30245",T,2000,"ENSAMBLE1"
18/04/2017,"PISOS",1,32,"40071",T,2000,"ENSAMBLE1"
18/04/2017,"PISOS",1,68,"40074",T,2000,"ENSAMBLE1"
18/04/2017,"PISOS",1,100,"60253",T,2000,"ENSAMBLE1"
18/04/2017,"PISOS",1,113,"75015",T,2000,"ENSAMBLE1"
19/04/2017,"PISOS",1,200,"10303",T,2000,"ENSAMBLE1"
19/04/2017,"PISOS",1,64,"11123",T,2000,"ENSAMBLE1"
19/04/2017,"PISOS",1,36,"11932",T,2000,"ENSAMBLE1"
19/04/2017,"PISOS",1,65,"12647",T,2000,"ENSAMBLE1"
19/04/2017,"PISOS",1,293,"30022",T,2000,"ENSAMBLE1"
19/04/2017,"PISOS",1,37,"30093",T,2000,"ENSAMBLE1"
19/04/2017,"PISOS",1,42,"40071",T,2000,"ENSAMBLE1"
19/04/2017,"PISOS",1,24,"40074",T,2000,"ENSAMBLE1"
19/04/2017,"PISOS",1,36,"40802",T,2000,"ENSAMBLE1"
19/04/2017,"PISOS",1,240,"550",T,2000,"ENSAMBLE1"
19/04/2017,"PISOS",1,63,"60251",T,2000,"ENSAMBLE1"
19/04/2017,"PISOS",1,50,"60253",T,2000,"ENSAMBLE1"
19/04/2017,"PISOS",1,196,"8044",T,2000,"ENSAMBLE1"
19/04/2017,"PISOS",1,42,"9167",T,2000,"ENSAMBLE1"
19/04/2017,"PISOS",1,198,"95082",T,2000,"ENSAMBLE1"
20/04/2017,"PISOS",1,10,"11123",T,2000,"ENSAMBLE1"
20/04/2017,"PISOS",1,24,"12647",T,2000,"ENSAMBLE1"
20/04/2017,"PISOS",1,733,"1525",T,2000,"ENSAMBLE1"
20/04/2017,"PISOS",1,449,"60251",T,2000,"ENSAMBLE1"
20/04/2017,"PISOS",1,22,"75015",T,2000,"ENSAMBLE1"
20/04/2017,"PISOS",1,15,"9167",T,2000,"ENSAMBLE1"
21/04/2017,"PISOS",1,65,"1525",T,2000,"ENSAMBLE1"
21/04/2017,"PISOS",1,100,"18298",T,2000,"ENSAMBLE1"
21/04/2017,"PISOS",1,65,"18312",T,2000,"ENSAMBLE1"
21/04/2017,"PISOS",1,745,"40074",T,2000,"ENSAMBLE1"
21/04/2017,"PISOS",1,225,"8043",T,2000,"ENSAMBLE1"
21/04/2017,"PISOS",1,169,"8060",T,2000,"ENSAMBLE1"
22/04/2017,"PISOS",1,36,"13904",T,1000,"ENSAMBLE1"
22/04/2017,"PISOS",1,235,"18312",T,1000,"ENSAMBLE1"
22/04/2017,"PISOS",1,248,"40074",T,1000,"ENSAMBLE1"
22/04/2017,"PISOS",1,35,"8043",T,1000,"ENSAMBLE1"
22/04/2017,"PISOS",1,31,"8060",T,1000,"ENSAMBLE1"
24/04/2017,"PISOS",1,114,"30022",T,2000,"ENSAMBLE1"
24/04/2017,"PISOS",1,489,"75015",T,2000,"ENSAMBLE1"
24/04/2017,"PISOS",1,127,"8043",T,2000,"ENSAMBLE1"
25/04/2017,"PISOS",1,341,"1525",T,2000,"ENSAMBLE1"
25/04/2017,"PISOS",1,489,"18312",T,2000,"ENSAMBLE1"
25/04/2017,"PISOS",1,338,"75015",T,2000,"ENSAMBLE1"
26/04/2017,"PISOS",1,200,"10300",T,2000,"ENSAMBLE1"
26/04/2017,"PISOS",1,639,"10673",T,2000,"ENSAMBLE1"
26/04/2017,"PISOS",1,357,"10693",T,2000,"ENSAMBLE1"
26/04/2017,"PISOS",1,106,"12647",T,2000,"ENSAMBLE1"
26/04/2017,"PISOS",1,66,"1525",T,2000,"ENSAMBLE1"
26/04/2017,"PISOS",1,78,"75015",T,2000,"ENSAMBLE1"
27/04/2017,"PISOS",1,146,"10673",T,2000,"ENSAMBLE1"
27/04/2017,"PISOS",1,82,"11932",T,2000,"ENSAMBLE1"
27/04/2017,"PISOS",1,24,"11933",T,2000,"ENSAMBLE1"
27/04/2017,"PISOS",1,930,"12647",T,2000,"ENSAMBLE1"
27/04/2017,"PISOS",1,374,"1525",T,2000,"ENSAMBLE1"
28/04/2017,"PISOS",1,148,"10673",T,2000,"ENSAMBLE1"
28/04/2017,"PISOS",1,8,"11932",T,2000,"ENSAMBLE1"
28/04/2017,"PISOS",1,12,"11933",T,2000,"ENSAMBLE1"
28/04/2017,"PISOS",1,209,"12647",T,2000,"ENSAMBLE1"
28/04/2017,"PISOS",1,15,"1525",T,2000,"ENSAMBLE1"
28/04/2017,"PISOS",1,78,"30022",T,2000,"ENSAMBLE1"
28/04/2017,"PISOS",1,44,"554",T,2000,"ENSAMBLE1"
28/04/2017,"PISOS",1,342,"8043",T,2000,"ENSAMBLE1"
29/04/2017,"PISOS",1,31,"11932",T,1000,"ENSAMBLE1"
29/04/2017,"PISOS",1,558,"18312",T,1000,"ENSAMBLE1"
29/04/2017,"PISOS",1,396,"30022",T,1000,"ENSAMBLE1"
29/04/2017,"PISOS",1,50,"8043",T,1000,"ENSAMBLE1"
30/04/2017,"PISOS",1,234,"18312",T,0,"ENSAMBLE1"
30/04/2017,"PISOS",1,200,"8060",T,0,"ENSAMBLE1"
30/04/2017,"PISOS",1,16,"95081",T,0,"ENSAMBLE1"
02/05/2017,"PISOS",1,200,"10303",T,2000,"ENSAMBLE1"
02/05/2017,"PISOS",1,627,"11077",T,2000,"ENSAMBLE1"
02/05/2017,"PISOS",1,334,"11123",T,2000,"ENSAMBLE1"
02/05/2017,"PISOS",1,191,"11932",T,2000,"ENSAMBLE1"
02/05/2017,"PISOS",1,99,"18318",T,2000,"ENSAMBLE1"
02/05/2017,"PISOS",1,36,"20003",T,2000,"ENSAMBLE1"
02/05/2017,"PISOS",1,134,"30093",T,2000,"ENSAMBLE1"
02/05/2017,"PISOS",1,84,"40801",T,2000,"ENSAMBLE1"
02/05/2017,"PISOS",1,150,"550",T,2000,"ENSAMBLE1"
02/05/2017,"PISOS",1,65,"8044",T,2000,"ENSAMBLE1"
03/05/2017,"PISOS",1,200,"10303",T,2000,"ENSAMBLE1"
03/05/2017,"PISOS",1,6,"11077",T,2000,"ENSAMBLE1"
03/05/2017,"PISOS",1,567,"11123",T,2000,"ENSAMBLE1"
03/05/2017,"PISOS",1,10,"11932",T,2000,"ENSAMBLE1"
03/05/2017,"PISOS",1,680,"1525",T,2000,"ENSAMBLE1"
03/05/2017,"PISOS",1,10,"2052",T,2000,"ENSAMBLE1"
03/05/2017,"PISOS",1,100,"550",T,2000,"ENSAMBLE1"
03/05/2017,"PISOS",1,328,"8043",T,2000,"ENSAMBLE1"
03/05/2017,"PISOS",1,135,"8044",T,2000,"ENSAMBLE1"
06/04/2017,"PISOS",2,12,"10552",T,2000,"ENSAMBLE2"
06/04/2017,"PISOS",2,813,"10673",T,2000,"ENSAMBLE2"
06/04/2017,"PISOS",2,27,"11571",T,2000,"ENSAMBLE2"
06/04/2017,"PISOS",2,176,"11974",T,2000,"ENSAMBLE2"
06/04/2017,"PISOS",2,63,"13275",T,2000,"ENSAMBLE2"
06/04/2017,"PISOS",2,18,"14862",T,2000,"ENSAMBLE2"
06/04/2017,"PISOS",2,31,"1525",T,2000,"ENSAMBLE2"
